"Fofunkcio";"Funkcio";"Fejezet";"Cim";"Alcim";"Jogcim1";"Jogcim2";"Ecs";"Ke";"Nev";"Kiadas";"Bevetel";"Tamogatas";"Oszlop";"AHTT"
"F08";"F08a";"FJ20";20;24;17;0;0;0;"Nemzeti Kézilabda Akadémia támogatása";1496,3;;1496,3;3;343851
"F08";"F08a";"FJ20";20;24;18;0;0;0;"A 16 kiemelt sportág sportlétesítmény-fejlesztésének támogatása";4020,6;;4020,6;3;343862
"F08";"F08a";"FJ20";20;24;19;0;0;0;"A 2021. évi Úszó-, Vízilabda-, Műugró, Műúszó és Nyíltvízi Világbajnokság megrendezéséhez kötődő sportlétesítmény-fejlesztések támogatása";6146,5;;6146,5;3;343873
"F08";"F08a";"FJ20";20;24;20;0;0;0;"Szombathelyi sportcélú beruházások támogatása (Szombathelyi Haladás Stadion fejlesztésének támogatása)";4974,2;;4974,2;3;343884
"F08";"F08a";"FJ20";20;24;21;0;0;0;"Székesfehérvári Sóstói Stadion fejlesztésének támogatása";4500;;4500;3;343895
"F08";"F08a";"FJ20";20;24;22;0;0;0;"Diósgyőri Stadion fejlesztésének támogatása";2750;;2750;3;343906
"F08";"F08a";"FJ20";20;24;29;0;0;0;"Tornaterem-építési program";3000;;3000;3;343973
"F08";"F08a";"FJ20";20;24;30;0;0;0;"Tanuszoda-fejlesztési program";3000;;3000;3;343984
"F08";"F08a";"FJ20";20;24;31;0;0;0;"A nyugat-magyarországi utánpótlás-nevelési centrum beruházása";2435,9;;2435,9;3;348406
"F08";"F08a";"FJ20";20;24;32;0;0;0;"A dél-pesti utánpótlás-nevelési centrum beruházása";2185,2;;2185,2;3;348417
"F08";"F08a";"FJ20";20;24;33;0;0;0;"A pécsi Nemzeti Kosárlabda Akadémia beruházás";1722,2;;1722,2;3;348428
"F08";"F08a";"FJ20";20;24;34;0;0;0;"Gödöllői uszoda beruházás";3474,9;;3474,9;3;348439
"F08";"F08a";"FJ20";20;24;35;0;0;0;"Tatabányai multifunkcionális csarnok beruházás";300;;300;3;348440
"F08";"F08a";"FJ20";20;24;36;0;0;0;"Kiemelt sportegyesületek sportlétesítmény-fejlesztéseinek támogatása";3997,5;;3997,5;3;348773
"F08";"F08a";"FJ20";20;24;37;0;0;0;"Csepeli Birkózó Club csarnokának felújítása";400;;400;3;348951
"F16";"F16";"FJ20";20;25;0;0;0;0;"Felújítások központi támogatása, egyéb fejlesztési támogatások";;;;2;338339
"F04";"F04d";"FJ20";20;25;13;0;0;0;"Nevelési, oktatási intézmények felújítása, beruházása";3000;;3000;3;340417
"F08";"F08f";"FJ20";20;25;19;0;0;0;"Győri Evangélikus Egyházközség Insula Lutherana fejlesztése";950;;950;3;343806
"F16";"F16";"FJ20";20;25;20;0;0;0;"Izsáki iskola beruházás";4479;;4479;3;349439
"F16";"F16";"FJ20";20;25;21;0;0;0;"Dunakeszi iskola beruházás";4698;;4698;3;349440
"F04";"F04d";"FJ20";20;26;0;0;0;0;"Alapítványok, közalapítványok által ellátott feladatok és általuk fenntartott intézmények támogatása";;;;2;6156
"F04";"F04d";"FJ20";20;26;1;0;0;0;"Oktatási alapítványok, közalapítványok";;;;3;271434
"F04";"F04c";"FJ20";20;26;1;2;0;0;"Közalapítvány a Budapesti Német Nyelvű Egyetemért";184,3;;184,3;4;295357
"F04";"F04d";"FJ20";20;26;1;14;0;0;"Autizmus Alapítvány";30,8;;30,8;4;295479
"F04";"F04d";"FJ20";20;26;1;19;0;0;"Határon túli magyar felsőoktatási intézmények támogatása";250;;250;4;295657
"F08";"F08b";"FJ20";20;26;2;0;0;0;"Kulturális alapítványok, közalapítványok";;;;3;270234
"F08";"F08b";"FJ20";20;26;2;10;0;0;"Egyéb kulturális alapítványok működési és programtámogatása";1196,8;;1196,8;4;271445
"F08";"F08b";"FJ20";20;26;2;12;0;0;"Trianon Múzeum Alapítvány (Várpalotai Trianon Múzeum) támogatása";44;;44;4;297468
"F08";"F08f";"FJ20";20;27;0;0;0;0;"Nemzeti Pedagógus Kar működtetésének támogatása";44;;44;2;343417
"F08";"F08b";"FJ20";20;28;0;0;0;0;"Gazdasági társaságok által ellátott feladatok támogatása";;;;2;264178
"F08";"F08b";"FJ20";20;28;2;0;0;0;"Gazdasági társaságok által ellátott kulturális feladatok támogatása";8095,3;;8095,3;3;295202
"F06";"F06f";"FJ20";20;28;3;0;0;0;"Gazdasági társaságok által ellátott szociális feladatok támogatása";;;;3;303068
"F16";"F16";"FJ20";20;28;3;1;0;0;"Fogyatékos Személyek Esélyegyenlőségéért Közhasznú NKft. támogatása";252,2;;252,2;4;348940
"F16";"F16";"FJ20";20;28;3;2;0;0;"Pro Rekreatione Közhasznú NKft. támogatása";134,7;;134,7;4;348939
"F04";"F04d";"FJ20";20;28;4;0;0;0;"Gazdasági társaságok által ellátott köznevelési feladatok támogatása";531,1;;531,1;3;343428
"F08";"F08f";"FJ20";20;30;0;0;0;0;"Társadalmi, civil és non-profit szervezetek működési támogatása";;;;2;15877
"F16";"F16";"FJ20";20;30;23;0;0;0;"Kulturális társadalmi, civil és non-profit szervezetek";;;;3;295268
"F08";"F08b";"FJ20";20;30;23;2;0;0;"Kulturális társadalmi, civil szervezetek, szövetségek, egyesületek támogatása";97,3;;97,3;4;271490
"F08";"F08b";"FJ20";20;30;23;3;0;0;"Területi Művelődési Intézmények Egyesülete (TEMI) támogatása";396;;396;4;18746
"F08";"F08b";"FJ20";20;30;23;4;0;0;"Magyar Írószövetség támogatása";30;;30;4;331617
"F04";"F04d";"FJ20";20;30;23;5;0;0;"Tudományos Ismeretterjesztő Társulat támogatása";22;;22;4;343440
"F16";"F16";"FJ20";20;30;24;0;0;0;"Egészségügyi társadalmi, civil és non-profit szervezetek";;;;3;295302
"F08";"F08f";"FJ20";20;30;24;1;0;0;"Magyar Vöröskereszt támogatása";100,1;;100,1;4;329
"F08";"F08f";"FJ20";20;30;24;2;0;0;"Magyar Rákellenes Liga támogatása";30;;30;4;253189
"F08";"F08f";"FJ20";20;30;24;3;0;0;"Egészségügyi társadalmi, civil és non-profit szervezetek működési támogatása";51,3;;51,3;4;303079
"F08";"F08f";"FJ20";20;30;24;4;0;0;"Magyar ILCO Szövetség támogatása";30;;30;4;253178
"F05";"F05e";"FJ20";20;30;24;5;0;0;"Magyar Gyermekonkológiai Hálózat";20;;20;4;331139
"F05";"F05e";"FJ20";20;30;24;6;0;0;"Daganatos Betegek Rehabilitációs Lelki Otthona";20;;20;4;331939
"F08";"F08f";"FJ20";20;30;24;7;0;0;"Rákbetegek Országos Szövetsége";20;;20;4;247223
"F16";"F16";"FJ20";20;30;25;0;0;0;"Szociális társadalmi, civil és non-profit szervezetek";;;;3;295313
"F08";"F08f";"FJ20";20;30;25;5;0;0;"Fogyatékos személyek érdekvédelmi szervezetei közösségi, szolidaritási és esélyteremtési programok támogatása";149,5;;149,5;4;233628
"F08";"F08f";"FJ20";20;30;25;6;0;0;"Értelmi Fogyatékossággal Élők és Segítőik Országos Érdekvédelmi Szövetsége";143,3;;143,3;4;330
"F08";"F08f";"FJ20";20;30;25;7;0;0;"Siketek és Nagyothallók Országos Szövetsége";181,8;;181,8;4;245545
"F08";"F08f";"FJ20";20;30;25;8;0;0;"Mozgáskorlátozottak Egyesületeinek Országos Szövetsége";176,4;;176,4;4;352
"F08";"F08f";"FJ20";20;30;25;9;0;0;"Magyar Vakok és Gyengénlátók Országos Szövetsége";181,8;;181,8;4;363
"F08";"F08f";"FJ20";20;30;25;10;0;0;"Magyar Szervátültetettek Országos Sport, Kulturális és Érdekvédelmi Szövetsége";21;;21;4;225322
"F08";"F08f";"FJ20";20;30;25;11;0;0;"Autisták Országos Szövetsége";55,1;;55,1;4;279167
"F08";"F08f";"FJ20";20;30;25;12;0;0;"Siketvakok Országos Egyesülete";22;;22;4;298335
"F08";"F08f";"FJ20";20;30;25;13;0;0;"Értelmi Sérülteket Szolgáló Társadalmi Szervezetek és Alapítványok Országos Szövetsége";57;;57;4;298346
"F08";"F08f";"FJ20";20;30;25;21;0;0;"Karitatív tevékenységet végző szervezetek támogatása";616,7;;616,7;4;303091
"F05";"F05e";"FJ20";20;30;25;23;0;0;"Dévény Anna Alapítvány";60;;60;4;245634
"F05";"F05e";"FJ20";20;30;25;24;0;0;"Kézenfogva Alapítvány";10;;10;4;197403
"F16";"F16";"FJ20";20;30;25;25;0;0;"Pszichiátriai Érdekvédelmi Fórum";10;;10;4;348906
"F16";"F16";"FJ20";20;30;25;26;0;0;"Afázia Egyesület";5;;5;4;348917
"F16";"F16";"FJ20";20;30;25;27;0;0;"Démoszthenész Beszédhibások és Segítőik Országos Érdekvédelmi Egyesülete";5;;5;4;348928
"F16";"F16";"FJ20";20;30;26;0;0;0;"Sport-, társadalmi, civil és non-profit szervezetek";;;;3;295324
"F08";"F08a";"FJ20";20;30;26;2;0;0;"Magyar Olimpiai Bizottság";372,2;;372,2;4;264667
"F06";"F06f";"FJ20";20;35;0;0;0;0;"Hozzájárulás a lakossági energiaköltségekhez";100;100;;2;249545
"F06";"F06g";"FJ20";20;39;0;0;0;0;"Szociális intézményi foglalkoztatás támogatása";2074,4;;2074,4;2;265967
"F13";"F13b";"FJ20";20;46;0;0;0;0;"Megváltozott munkaképességűek foglalkoztatásával összefüggő bértámogatás";360;;360;2;264912
"F13";"F13b";"FJ20";20;47;0;0;0;0;"Megváltozott munkaképességű munkavállalók foglalkoztatásának támogatása";29333,5;;29333,5;2;264923
"F01";"F01b";"FJ20";20;48;0;0;0;0;"Kincstári díj és pénzügyi tranzakciós illeték";26,3;;26,3;2;343451
"F16";"F16";"FJ20";20;50;0;0;0;0;"Kulturális szakmai feladatok támogatása";;;;2;295224
"F08";"F08b";"FJ20";20;50;3;0;0;0;"Emlékpont Központ támogatása";22;;22;3;300924
"F08";"F08b";"FJ20";20;50;7;0;0;0;"Liget Budapest projekt előkészítése és megvalósítása";8,8;;8,8;3;344740
"F16";"F16";"FJ20";20;51;0;0;0;0;"Fejezeti általános tartalék";1192,4;;1192,4;2;296435
"F06";"F06g";"FJ20";20;54;0;0;0;0;"Nemzeti Együttműködési Alap";5406;;5406;2;332995
"F08";"F08d";"FJ20";20;55;0;0;0;0;"Egyházi célú központi költségvetési hozzájárulások";;;;2;218814
"F08";"F08b";"FJ20";20;55;1;0;0;0;"Egyházi kulturális tevékenységek támogatása (közgyűjtemények, közművelődési intézmények, kulturális programok)";;;;3;6046
"F08";"F08b";"FJ20";20;55;1;1;0;0;"Egyházi közgyűjtemények és közművelődési intézmények támogatása";2846;;2846;4;298124
"F08";"F08d";"FJ20";20;55;2;0;0;0;"Egyházi hit- és egyéb oktatási tevékenység támogatása";;;;3;221269
"F08";"F08d";"FJ20";20;55;2;1;0;0;"Hittanoktatás támogatása";3100;;3100;4;298146
"F08";"F08d";"FJ20";20;55;3;0;0;0;"Egyházi alapintézmény-működés, SZJA rendelkezés és kiegészítése";8900;;8900;3;6057
"F08";"F08d";"FJ20";20;55;4;0;0;0;"Átadásra nem került ingatlanok utáni járadék";17650;;17650;3;208602
"F08";"F08d";"FJ20";20;55;5;0;0;0;"Kistelepülési és szórvány egyházi támogatások";;;;3;240156
"F08";"F08d";"FJ20";20;55;5;1;0;0;"Az 5000 lakosnál kisebb településeken szolgálatot teljesítő egyházi személyek jövedelempótléka - Bevett egyházak";1440;;1440;4;261290
"F08";"F08d";"FJ20";20;55;5;4;0;0;"Külhonban szolgálatot teljesítő egyházi személyek jövedelempótléka - Határon túli egyház és annak belső egyházi jogi személye";210;;210;4;343462
"F08";"F08d";"FJ20";20;55;7;0;0;0;"Egyházi épített örökség védelme és egyéb beruházások";1350;;1350;3;263212
"F08";"F08d";"FJ20";20;55;9;0;0;0;"Egyházi közösségi célú programok és beruházások támogatása";650;;650;3;335740
"F08";"F08d";"FJ20";20;55;10;0;0;0;"Lakitelek Népfőiskola épületeinek rekonstrukciója és fejlesztése";2000;;2000;3;338517
"F08";"F08d";"FJ20";20;55;11;0;0;0;"A debreceni református oktatási-nevelési intézményrendszer infrastrukturális fejlesztése";1147;;1147;3;340628
"F08";"F08d";"FJ20";20;55;12;0;0;0;"Vallási tevékenységet végző szervezetek támogatása";121,2;;121,2;3;343473
"F04";"F04d";"FJ20";20;55;13;0;0;0;"Határon túli egyházi köznevelési intézmények fejlesztésének támogatása";300;;300;3;343773
"F16";"F16";"FJ20";20;55;14;0;0;0;"Egyházak hitéleti támogatásának kiegészítése";1720;;1720;3;346673
"F16";"F16";"FJ20";20;55;16;0;0;0;"A soproni Szent Orsolya Római Katolikus Általános Iskola, Gimnázium és Kollégium rekonstrukciója";276;;276;3;348462
"F04";"F04d";"FJ20";20;55;17;0;0;0;"A Karácsfalvai Sztojka Sándor Görögkatolikus Líceum kollégiumbővítése és tornaterem építése";120;;120;3;348473
"F08";"F08d";"FJ20";20;55;18;0;0;0;"A székesfehérvári Szent István Bazilika rekonstrukciója";293,6;;293,6;3;348484
"F08";"F08d";"FJ20";20;55;19;0;0;0;"A Gödöllői Premontrei Perjelség által hangverseny- és előadóterem létrehozása";50;;50;3;348495
"F08";"F08d";"FJ20";20;55;20;0;0;0;"A zsámbéki Josephinum épület felújításának befejező munkálatai";86;;86;3;348506
"F08";"F08d";"FJ20";20;55;21;0;0;0;"Egyházi személyek eszközellátásának támogatása";200;;200;3;348517
"F08";"F08f";"FJ20";20;56;0;0;0;0;"Nemzetiségi támogatások";639,4;;639,4;2;243678
"F01";"F01a";"FJ20";20;57;0;0;0;0;"Országos nemzetiségi önkormányzatok és média támogatása";;;;2;19183
"F01";"F01a";"FJ20";20;57;1;0;0;0;"Bolgár Országos Önkormányzat és Média";55,2;;55,2;3;19194
"F01";"F01a";"FJ20";20;57;2;0;0;0;"Magyarországi Görögök Országos Önkormányzata és Média";62,9;;62,9;3;19215
"F01";"F01a";"FJ20";20;57;3;0;0;0;"Országos Horvát Önkormányzat és Média";178;;178;3;19226
"F01";"F01a";"FJ20";20;57;4;0;0;0;"Magyarországi Németek Országos Önkormányzata és Média";256,9;;256,9;3;19248
"F01";"F01a";"FJ20";20;57;5;0;0;0;"Magyarországi Románok Országos Önkormányzata és Média";107,5;;107,5;3;19260
"F01";"F01a";"FJ20";20;57;6;0;0;0;"Országos Roma Önkormányzat és Média";361,2;;361,2;3;19204
"F01";"F01a";"FJ20";20;57;7;0;0;0;"Országos Lengyel Önkormányzat és Média";54;;54;3;19237
"F01";"F01a";"FJ20";20;57;8;0;0;0;"Országos Örmény Önkormányzat és Média";52,5;;52,5;3;19259
"F01";"F01a";"FJ20";20;57;9;0;0;0;"Országos Szlovák Önkormányzat és Média";151;;151;3;19282
"F01";"F01a";"FJ20";20;57;10;0;0;0;"Országos Szlovén Önkormányzat és Média";80;;80;3;19293
"F01";"F01a";"FJ20";20;57;11;0;0;0;"Szerb Országos Önkormányzat és Média";100,7;;100,7;3;19271
"F01";"F01a";"FJ20";20;57;12;0;0;0;"Országos Ruszin Önkormányzat és Média";59,6;;59,6;3;223339
"F01";"F01a";"FJ20";20;57;13;0;0;0;"Ukrán Országos Önkormányzat és Média";62,2;;62,2;3;223340
"F01";"F01a";"FJ20";20;58;0;0;0;0;"Országos nemzetiségi önkormányzatok által fenntartott intézmények támogatása";;;;2;267301
"F01";"F01a";"FJ20";20;58;1;0;0;0;"Bolgár Országos Önkormányzat által fenntartott intézmények támogatása";50,8;;50,8;3;267312
"F01";"F01a";"FJ20";20;58;2;0;0;0;"Magyarországi Görögök Országos Önkormányzata által fenntartott intézmények támogatása";19,5;;19,5;3;267323
"F01";"F01a";"FJ20";20;58;3;0;0;0;"Országos Horvát Önkormányzat által fenntartott intézmények támogatása";104,4;;104,4;3;267334
"F01";"F01a";"FJ20";20;58;4;0;0;0;"Magyarországi Németek Országos Önkormányzata által fenntartott intézmények támogatása";178;;178;3;267345
"F01";"F01a";"FJ20";20;58;5;0;0;0;"Magyarországi Románok Országos Önkormányzata által fenntartott intézmények támogatása";40,8;;40,8;3;267356
"F01";"F01a";"FJ20";20;58;6;0;0;0;"Országos Roma Önkormányzat által fenntartott intézmények támogatása";165,9;;165,9;3;267367
"F01";"F01a";"FJ20";20;58;7;0;0;0;"Országos Lengyel Önkormányzat által fenntartott intézmények támogatása";30,8;;30,8;3;267378
"F01";"F01a";"FJ20";20;58;8;0;0;0;"Országos Örmény Önkormányzat által fenntartott intézmények támogatása";27;;27;3;279034
"F01";"F01a";"FJ20";20;58;9;0;0;0;"Országos Szlovák Önkormányzat által fenntartott intézmények támogatása";159,5;;159,5;3;267389
"F01";"F01a";"FJ20";20;58;10;0;0;0;"Országos Szlovén Önkormányzat által fenntartott intézmények támogatása";58,4;;58,4;3;267390
"F01";"F01a";"FJ20";20;58;11;0;0;0;"Szerb Országos Önkormányzat által fenntartott intézmények támogatása";69,2;;69,2;3;267401
"F01";"F01a";"FJ20";20;58;12;0;0;0;"Országos Ruszin Önkormányzat által fenntartott intézmények támogatása";13,5;;13,5;3;267412
"F01";"F01a";"FJ20";20;58;13;0;0;0;"Ukrán Országos Önkormányzat által fenntartott intézmények támogatása";14,5;;14,5;3;279045
"F16";"F16";"FJ20";20;59;0;0;0;0;"Társadalmi felzárkózást segítő programok";;;;2;334828
"F08";"F08b";"FJ20";20;59;4;0;0;0;"Roma kultúra támogatása";52,8;;52,8;3;331673
"F06";"F06g";"FJ20";20;59;5;0;0;0;"Társadalmi, gazdasági, területi hátránykiegyenlítést elősegítő programok, szakkollégiumok";440,9;;440,9;3;331195
"F06";"F06g";"FJ20";20;59;6;0;0;0;"Felzárkózás-politika koordinációja";30;;30;3;331206
"F04";"F04d";"FJ20";20;59;7;0;0;0;"Roma ösztöndíj programok";659,5;;659,5;3;297335
"F16";"F16";"FJ20";20;60;0;0;0;0;"Nemzetiségi intézmények támogatása beruházásra, felújításra, pályázati önrészre";441,2;;441,2;2;349406
"F16";"F16";"FJ20";21;0;0;0;0;0;"Nemzeti Család- és Szociálpolitikai Alap";;;;1;329795
"F16";"F16";"FJ20";21;1;0;0;0;0;"Családi támogatások";;;;2;235479
"F06";"F06e";"FJ20";21;1;1;0;0;0;"Családi pótlék";326950;;;3;3539
"F06";"F06a";"FJ20";21;1;2;0;0;0;"Anyasági támogatás";5197;;;3;18911
"F06";"F06e";"FJ20";21;1;3;0;0;0;"Gyermekgondozási segély";62193,2;;;3;11462
"F06";"F06e";"FJ20";21;1;4;0;0;0;"Gyermeknevelési támogatás";12929,7;;;3;226099
"F06";"F06f";"FJ20";21;1;5;0;0;0;"Gyermekek születésével kapcsolatos szabadság megtérítése";1574,8;;;3;245623
"F06";"F06f";"FJ20";21;1;6;0;0;0;"Életkezdési támogatás";5638,5;;;3;267434
"F06";"F06f";"FJ20";21;1;7;0;0;0;"Pénzbeli és természetbeni gyermekvédelmi támogatások";6078,9;;;3;265990
"F06";"F06f";"FJ20";21;1;8;0;0;0;"Gyermektartásdíjak megelőlegezése";1847,3;;;3;329851
"F16";"F16";"FJ20";21;2;0;0;0;0;"Korhatár alatti ellátások";;;;2;329806
"F06";"F06f";"FJ20";21;2;1;0;0;0;"Szolgálati járandóság";80921;;;3;329817
"F06";"F06f";"FJ20";21;2;2;0;0;0;"Korhatár előtti ellátás, balettművészeti életjáradék";53478;;;3;329839
"F16";"F16";"FJ20";21;3;0;0;0;0;"Jövedelempótló és jövedelemkiegészítő szociális támogatások";;;;2;30537
"F06";"F06f";"FJ20";21;3;1;0;0;0;"Átmeneti bányászjáradék, szénjárandóság kiegészítése és kereset-kiegészítése";9188,2;;;3;3595
"F06";"F06f";"FJ20";21;3;2;0;0;0;"Mezőgazdasági járadék";2431,2;;;3;16939
"F06";"F06f";"FJ20";21;3;3;0;0;0;"Fogyatékossági támogatás és a vakok személyi járadéka";33877,4;;;3;11374
"F06";"F06f";"FJ20";21;3;4;0;0;0;"Politikai rehabilitációs és más nyugdíj-kiegészítések";14640,7;;;3;3584
"F06";"F06f";"FJ20";21;3;5;0;0;0;"Házastársi pótlék";3217,1;;;3;3616
"F06";"F06f";"FJ20";21;3;6;0;0;0;"Egyéb támogatások (Cukorbetegek támogatása, Lakbértámogatás)";46,7;;;3;243878
"F06";"F06f";"FJ20";21;3;7;0;0;0;"Megváltozott munkaképességűek kereset-kiegészítése";368,1;;;3;30614
"F06";"F06f";"FJ20";21;3;8;0;0;0;"Járási szociális feladatok ellátása";61895,9;;;3;348562
"F16";"F16";"FJ20";21;4;0;0;0;0;"Különféle jogcímen adott térítések";;;;2;30559
"F06";"F06c";"FJ20";21;4;1;0;0;0;"Közgyógyellátás";18331,5;;;3;30560
"F05";"F05e";"FJ20";21;4;2;0;0;0;"Egészségügyi feladatok ellátásával kapcsolatos hozzájárulás";5400;;;3;30571
"F06";"F06c";"FJ20";21;4;4;0;0;0;"Folyósított ellátások utáni térítés";1720;;;3;30603
"F01";"F01a";"FJ20";22;0;0;0;0;0;"Települési és területi nemzetiségi önkormányzatok támogatása";2352,8;;;1;285012
"F01";"F01a";"FJ20";26;0;0;0;0;0;"Gyógyszertári tulajdoni hányad állami elővásárlás kiadása";250;;;1;343628
"F01";"F01a";"FJ20";27;0;0;0;0;0;"Gyógyszertári tulajdoni hányad értékesítéséből származó bevétel";;1;;1;343673
"F01";"F01b";"FJ20";28;0;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos bevételek és kiadások";;;;1;349395
"F01";"F01b";"FJ20";28;1;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos bevételek";;;;2;349173
"F01";"F01b";"FJ20";28;1;1;0;0;0;"A Gyógyszerészeti és Egészségügyi Minőség- és Szervezetfejlesztési Intézet tulajdonosi joggyakorlásával kapcsolatos bevételek";;;;3;348528
"F01";"F01b";"FJ20";28;1;1;1;0;0;"Ingatlanvagyon értékesítéséből befolyó bevételek";;2;;4;348539
"F01";"F01b";"FJ20";28;1;1;2;0;0;"Egyéb vagyonnal kapcsolatos bevételek";;2;;4;348540
"F01";"F01b";"FJ20";28;2;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos kiadások";;;;2;349484
"F01";"F01b";"FJ20";28;2;1;0;0;0;"A Gyógyszerészeti és Egészségügyi Minőség- és Szervezetfejlesztési Intézet tulajdonosi joggyakorlásával kapcsolatos kiadások";;;;3;349473
"F01";"F01b";"FJ20";28;2;1;1;0;0;"Ingatlanok fenntartásával járó kiadások";1;;;4;349495
"F01";"F01b";"FJ20";28;2;1;2;0;0;"A Gyógyszerészeti és Egészségügyi Minőség- és Szervezetfejlesztési Intézet rábízott vagyonába tartozó társaságok tőkeemelése";1;;;4;349506
"F01";"F01b";"FJ20";28;2;1;3;0;0;"A Gyógyszerészeti és Egészségügyi Minőség- és Szervezetfejlesztési Intézet rábízott vagyonába tartozó társaságokhoz kapcsolódó egyéb kiadások";1;;;4;349517
"F16";"F16";"FJ30";0;0;0;0;0;0;"XXX. GAZDASÁGI VERSENYHIVATAL";;;;0;7054
"F01";"F01b";"FJ30";1;0;0;0;0;0;"Gazdasági Versenyhivatal igazgatása";;49,6;2108,5;1;7065
"F01";"F01b";"FJ30";1;0;0;0;1;0;"Működési költségvetés";;;;2;7065
"F01";"F01b";"FJ30";1;0;0;0;1;1;"Személyi juttatások";1064,2;;;3;7065
"F01";"F01b";"FJ30";1;0;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";295,4;;;3;7065
"F01";"F01b";"FJ30";1;0;0;0;1;3;"Dologi kiadások";638,5;;;3;7065
"F01";"F01b";"FJ30";1;0;0;0;1;5;"Egyéb működési célú kiadások";33;;;3;7065
"F01";"F01b";"FJ30";1;0;0;0;2;0;"Felhalmozási költségvetés";;;;2;7065
"F01";"F01b";"FJ30";1;0;0;0;2;6;"Beruházások";127;;;3;7065
"F16";"F16";"FJ30";2;0;0;0;0;0;"Fejezeti kezelésű előirányzatok";;;;1;332084
"F01";"F01b";"FJ30";2;1;0;0;0;0;"OECD ROK";167;29,2;137,8;2;347962
"F16";"F16";"FJ30";2;2;0;0;0;0;"Fejezeti tartalék";45,8;;45,8;2;264312
"F16";"F16";"FJ31";0;0;0;0;0;0;"XXXI. KÖZPONTI STATISZTIKAI HIVATAL";;;;0;7076
"F01";"F01f";"FJ31";1;0;0;0;0;0;"Központi Statisztikai Hivatal";;986,1;8262,2;1;7087
"F01";"F01f";"FJ31";1;0;0;0;1;0;"Működési költségvetés";;;;2;7087
"F01";"F01f";"FJ31";1;0;0;0;1;1;"Személyi juttatások";5058,4;;;3;7087
