Fofunkcio;Funkcio;Fejezet;Cím;Alcim;Jogcim1;Jogcim2;Ecs;Ke;Nev;Mûködési kiadás;Mûködési bevétel;Felhalmozási kiadás;Felhalmozási bevétel;Kiadas;Bevetel
F04;F04.c;20;20;03;05;00;00;00 ;         Francia Egyetem kialakítása a Szegedi Tudományegyetemen;40,0;;;;40,0;0,0
F04;F04.c;20;20;03;06;00;00;00 ;         Felsõoktatási vagyongazdálkodási feladatok;;;5 340,0;;5 340,0;0,0
F04;F04.c;20;20;04;00;00;00;00 ;      Köznevelési feladatok támogatása;;;;;0,0;0,0
F04;F04.d;20;20;04;04;00;00;00 ;         Köznevelés speciális feladatainak támogatása;116,7;;;;116,7;0,0
F04;F04.d;20;20;04;05;00;00;00 ;         Nemzeti Tehetség Program;2 752,7;;;;2 752,7;0,0
F04;F04.d;20;20;04;08;00;00;00 ;         Szakmai, tanügy-igazgatási informatikai feladatok támogatása;440,0;;;;440,0;0,0
F04;F04.d;20;20;04;11;00;00;00 ;         Kis létszámú hit- és erkölcstanoktatás kiegészítõ támogatása;400,0;;;;400,0;0,0
F04;F04.d;20;20;04;12;00;00;00 ;         Erzsébet program támogatása;5 280,8;;;;5 280,8;0,0
F04;F04.d;20;20;05;00;00;00;00 ;      Egyéb feladatok támogatása;;;;;0,0;0,0
F08;F08.b;20;20;05;01;00;00;00 ;         I. világháborús centenáriumi megemlékezések;1 000,0;;;;1 000,0;0,0
F08;F08.b;20;20;05;03;00;00;00 ;         Az 1956-os forradalom és szabadságharc emlékéve programjainak támogatása;520,0;;;;520,0;0,0
F01;F01.a;20;20;05;04;00;00;00 ;         Peres ügyek;1 600,0;;;;1 600,0;0,0
F01;F01.a;20;20;05;18;00;00;00 ;         Határon túli oktatási és kulturális feladatok támogatása;;;;;0,0;0,0
F04;F04.d;20;20;05;18;01;00;00 ;            Határon túli felsõoktatási feladatok támogatása;801,4;;;;801,4;0,0
F08;F08.b;20;20;05;18;02;00;00 ;            Határon túli kulturális feladatok támogatása;97,5;;;;97,5;0,0
F08;F08.f;20;20;05;18;03;00;00 ;            Határtalanul! program támogatása;1 989,0;;11,0;;2 000,0;0,0
F04;F04.d;20;20;05;18;04;00;00 ;            Határon túli köznevelési feladatok támogatása;231,6;;5,0;;236,6;0,0
F06;F06.g;20;20;05;19;00;00;00 ;         Szociális ágazati fejlesztések, szolgáltatások és programok támogatása;34,8;;;;34,8;0,0
F06;F06.g;20;20;08;00;00;00;00 ;      Nemzetközi kulturális és oktatási kapcsolatok programjai;;;;;0,0;0,0
F04;F04.d;20;20;08;01;00;00;00 ;         Nemzetközi kétoldalú oktatási és képzési programok;170,8;;;;170,8;0,0
F04;F04.d;20;20;08;02;00;00;00 ;         Európai Uniós és nemzetközi oktatási és képzési programok;320,7;;;;320,7;0,0
F04;F04.d;20;20;08;05;00;00;00 ;         Kétoldalú munkatervi feladatok;;;;;0,0;0,0
F08;F08.b;20;20;08;05;02;00;00 ;            Kétoldalú kulturális munkatervi feladatok;4,0;;;;4,0;0,0
F08;F08.b;20;20;08;10;00;00;00 ;         Kulturális és oktatási szakdiplomáciai feladatok;;;;;0,0;0,0
F08;F08.b;20;20;08;10;02;00;00 ;            Kulturális szakdiplomáciai feladatok;5,4;;;;5,4;0,0
F08;F08.b;20;20;09;00;00;00;00 ;      EU-tagsággal kapcsolatos feladatok;;;;;0,0;0,0
F08;F08.b;20;20;09;06;00;00;00 ;         EU-tagságból eredõ együttmûködések;;;;;0,0;0,0
F08;F08.b;20;20;09;06;02;00;00 ;            EU-tagságból eredõ kulturális együttmûködések;12,3;;;;12,3;0,0
F08;F08.b;20;20;11;00;00;00;00 ;      Kulturális feladatok és szervezetek támogatása;;;;;0,0;0,0
F08;F08.b;20;20;11;01;00;00;00 ;         Filmszakmai támogatások;69,8;;;;69,8;0,0
F08;F08.b;20;20;11;02;00;00;00 ;         A KOGART támogatása;200,0;;;;200,0;0,0
F08;F08.b;20;20;11;03;00;00;00 ;         Az Ópusztaszeri Nemzeti Történeti Emlékpark támogatása;228,8;;;;228,8;0,0
F08;F08.b;20;20;11;04;00;00;00 ;         Filmek gyártásának támogatása;75,0;;;;75,0;0,0
F08;F08.b;20;20;11;05;00;00;00 ;         Kiemelt és/vagy közösségi nemzetközi és hazai kulturális fesztiválok és események támogatása;500,0;;;;500,0;0,0
F04;F04.c;20;20;11;18;00;00;00 ;         Zeneakadémia mûködésének kiegészítõ támogatása;500,0;;;;500,0;0,0
F04;F04.c;20;20;12;00;00;00;00 ;      Közkultúra, kulturális vidékfejlesztés és nemzetiségi kultúra;;;;;0,0;0,0
F04;F04.c;20;20;12;07;00;00;00 ;         Közkultúra, kulturális vidékfejlesztés és nemzetiségi kultúra támogatása;;;;;0,0;0,0
F08;F08.b;20;20;12;07;01;00;00 ;            Közgyûjteményi szakmai feladatok - közgyûjtemények nemzeti értékmentõ programja;109,0;;28,1;;137,1;0,0
F08;F08.b;20;20;12;07;02;00;00 ;            Közmûvelõdési szakmai feladatok;297,8;;2,0;;299,8;0,0
F08;F08.b;20;20;12;07;03;00;00 ;            Kulturális szakemberek továbbképzése;120,0;;;;120,0;0,0
F08;F08.b;20;20;13;00;00;00;00 ;      Mûvészeti tevékenységek;;;;;0,0;0,0
F08;F08.b;20;20;13;04;00;00;00 ;         Mûvészeti tevékenységek és egyéb fejezeti feladatok támogatása;1 636,0;;12,4;;1 648,4;0,0
F08;F08.b;20;20;13;05;00;00;00 ;         Elõadómûvészeti törvény végrehajtásából adódó feladatok  (mûködési és mûvészeti pályázatok);1 441,3;;;;1 441,3;0,0
F08;F08.b;20;20;13;09;00;00;00 ;         Közkönyvtári kölcsönzési jogdíjak;79,2;;;;79,2;0,0
F08;F08.b;20;20;13;10;00;00;00 ;         Mûvészeti nyugdíjsegélyek megtérítése;1 579,9;;;;1 579,9;0,0
F08;F08.b;20;20;13;11;00;00;00 ;         A Budapesti Tavaszi Fesztivál és a Budapesti Õszi Fesztivál megrendezésének támogatása;1 950,0;;;;1 950,0;0,0
F08;F08.b;20;20;13;12;00;00;00 ;         Egyéb színházi támogatások;63,4;;;;63,4;0,0
F08;F08.b;20;20;13;13;00;00;00 ;         A 100 Tagú Cigányzenekar támogatása;30,0;;;;30,0;0,0
F05;F05.e;20;20;14;00;00;00;00 ;      A kábítószer-fogyasztás megelõzésével kapcsolatos feladatok;351,5;;;;351,5;0,0
F05;F05.e;20;20;15;00;00;00;00 ;      Gyermek és ifjúsági szakmai feladatok;;;;;0,0;0,0
F05;F05.e;20;20;15;03;00;00;00 ;         Ifjúságpolitikai feladatok támogatása;;;;;0,0;0,0
F08;F08.f;20;20;15;03;02;00;00 ;            Gyermek és ifjúsági szakmafejlesztési célok;28,7;;;;28,7;0,0
F08;F08.f;20;20;15;03;03;00;00 ;            Báthory István Magyar-Litván Együttmûködési Alap;3,0;;;;3,0;0,0
F08;F08.f;20;20;15;03;04;00;00 ;            Gyermek és Ifjúsági Alapprogram támogatása;65,0;;;;65,0;0,0
F08;F08.f;20;20;15;03;05;00;00 ;            Új Nemzedék Központ Nonprofit Közhasznú Kft. támogatása;300,0;;;;300,0;0,0
F08;F08.f;20;20;16;00;00;00;00 ;      Szociális szolgáltatások és egyéb szociális feladatok támogatása;;;;;0,0;0,0
F06;F06.g;20;20;16;01;00;00;00 ;         Szociális és gyermekjóléti szolgáltatások fejlesztése, szakmai feladatok támogatása;42,5;;;;42,5;0,0
F06;F06.g;20;20;16;03;00;00;00 ;         Család- és ifjúságügyi fejlesztések, szolgáltatások és programok támogatása;35,3;;;;35,3;0,0
F06;F06.f;20;20;16;06;00;00;00 ;         Családpolitikai Programok;699,0;;;;699,0;0,0
F06;F06.f;20;20;16;07;00;00;00 ;         Családpolitikai célú pályázatok;65,0;;18,0;;83,0;0,0
F06;F06.f;20;20;16;09;00;00;00 ;         Karitatív Tanács tagjai által koordinált feladatok;18,0;;;;18,0;0,0
F06;F06.f;20;20;17;00;00;00;00 ;      Egyes szociális pénzbeli támogatások;;;;;0,0;0,0
F06;F06.f;20;20;17;01;00;00;00 ;         Gyermekvédelmi Lakás Alap;1 540,0;;;;1 540,0;0,0
F06;F06.f;20;20;17;06;00;00;00 ;         Mozgáskorlátozottak szerzési és átalakítási támogatása;841,0;;;;841,0;0,0
F06;F06.e;20;20;17;07;00;00;00 ;         GYES-en és GYED-en lévõk hallgatói hitelének célzott támogatása;690,0;;;;690,0;0,0
F06;F06.g;20;20;18;00;00;00;00 ;      Gyermekvédelmi szolgáltatások fejlesztése;83,9;;30,0;;113,9;0,0
F06;F06.g;20;20;19;00;00;00;00 ;      Szociális célú humánszolgáltatások;;;;;0,0;0,0
F06;F06.g;20;20;19;01;00;00;00 ;         Szociális célú nem állami humánszolgáltatások támogatása;83 718,7;;;;83 718,7;0,0
F06;F06.g;20;20;19;04;00;00;00 ;         Támogató szolgáltatások, közösségi ellátások, utcai szociális munka, krízisközpont és a Biztos Kezdet Gyerekház finanszírozása;5 426,3;;;;5 426,3;0,0
F06;F06.g;20;20;19;07;00;00;00 ;         Szociális, gyermekjóléti és gyermekvédelmi feladatok ellátási szerzõdésekkel történõ finanszírozása;1 140,3;;;;1 140,3;0,0
F06;F06.g;20;20;19;08;00;00;00 ;         Szociális humánszolgáltatók részére biztosított szociális- és gyermekvédelmi ágazati pótlék, és egyéb ágazati bérrendezéssel összefüggõ támogatások;7 066,4;;;;7 066,4;0,0
F06;F06.g;20;20;19;09;00;00;00 ;         Állami és köztestületi szociális intézmények részére biztosított ágazati pótlék;24,0;;;;24,0;0,0
F06;F06.g;20;20;19;10;00;00;00 ;         Egyes szociális és gyermekvédelmi szolgáltatások fejlesztési támogatása;100,0;;100,0;;200,0;0,0
F06;F06.g;20;20;20;00;00;00;00 ;      Társadalmi kohéziót erõsítõ tárcaközi integrációs szociális programok;;;;;0,0;0,0
F06;F06.g;20;20;20;03;00;00;00 ;         Család, esélyteremtési és önkéntes házak, továbbá egyéb esélyteremtési programok támogatása;153,2;;4,0;;157,2;0,0
F06;F06.g;20;20;20;06;00;00;00 ;         Fogyatékos személyek esélyegyenlõségét elõsegítõ programok támogatása;160,1;;;;160,1;0,0
F06;F06.g;20;20;20;08;00;00;00 ;         Jelnyelvi tolmácsszolgáltatás és elemi látásrehabilitáció támogatása;535,0;;;;535,0;0,0
F06;F06.g;20;20;20;12;00;00;00 ;         Hajléktalanokhoz kapcsolódó közfeladatok ellátása;446,4;;;;446,4;0,0
F06;F06.g;20;20;20;13;00;00;00 ;         Autista otthonok, értelmi sérült és halmozottan fogyatékosokat ellátó lakóotthonok támogatása;190,0;;;;190,0;0,0
F06;F06.g;20;20;22;00;00;00;00 ;      Egészségügyi ágazati elõirányzatok;;;;;0,0;0,0
F05;F05.e;20;20;22;02;00;00;00 ;         Egészségügyi ellátási és fejlesztési feladatok;201,6;;;;201,6;0,0
F05;F05.e;20;20;22;03;00;00;00 ;         Légimentés eszközpark bérlésével összefüggõ kiadások;2 145,6;;;;2 145,6;0,0
F05;F05.e;20;20;22;06;00;00;00 ;         Nem központi fenntartású Egészségfejlesztési Irodák támogatása;957,6;;;;957,6;0,0
F05;F05.b;20;20;22;07;00;00;00 ;         A kollegiális vezetõi rendszer mûködtetése;500,0;;;;500,0;0,0
F05;F05.a;20;20;22;08;00;00;00 ;         A betegbiztonság növelésével és a struktúra átalakításával kapcsolatos támogatások;2 000,0;;;;2 000,0;0,0
F05;F05.e;20;20;22;13;00;00;00 ;         Kisforgalmú gyógyszertárak mûködtetési támogatása;700,0;;;;700,0;0,0
F05;F05.e;20;20;22;19;00;00;00 ;         Patika hitelprogram kamattámogatása;370,0;;;;370,0;0,0
F05;F05.a;20;20;22;20;00;00;00 ;         Egészségügyi szakképzési (rezidens) rendszer mûködésének támogatása;6 999,0;;;;6 999,0;0,0
F05;F05.e;20;20;22;24;00;00;00 ;         Egészségügyi intézmények rendkívüli támogatása;5 510,2;5 510,2;1 000,0;;6 510,2;5 510,2
F05;F05.e;20;20;22;25;00;00;00 ;         Új budapesti kórház elõkészítése és kivitelezése;500,0;;3 500,0;;4 000,0;0,0
F05;F05.e;20;20;22;26;00;00;00 ;         Egyházi fenntartású egészségügyi intézmények kiegészítõ támogatása;300,0;;;;300,0;0,0
F05;F05.e;20;20;22;27;00;00;00 ;         A Betegápoló Irgalmasrend projektjeinek finanszírozása;;;8 120,0;;8 120,0;0,0
F05;F05.e;20;20;23;00;00;00;00 ;      Sporttevékenység támogatása;;;;;0,0;0,0
F08;F08.a;20;20;23;04;00;00;00 ;         Versenysport támogatása;2 805,9;;42,0;;2 847,9;0,0
F08;F08.a;20;20;23;05;00;00;00 ;         Országos sportági szakszövetségek akadémia rendszerének kialakítása, továbbá az MLSZ feladatainak támogatása;3 925,0;;;;3 925,0;0,0
F08;F08.a;20;20;23;06;00;00;00 ;         Az olimpiai mozgalommal összefüggõ, valamint egyéb, a sport stratégiai fejlesztését szolgáló feladatok támogatására;;;;;0,0;0,0
F08;F08.a;20;20;23;06;01;00;00 ;            Versenysport és olimpiai felkészülés szakmai támogatása;1 710,0;;;;1 710,0;0,0
F08;F08.a;20;20;23;06;02;00;00 ;            Sporteredmények, sportszakmai tevékenység anyagi elismerése;2 770,7;;;;2 770,7;0,0
F08;F08.a;20;20;23;06;04;00;00 ;            Doppingellenes tevékenység sportszakmai feladatai;187,7;;;;187,7;0,0
F08;F08.a;20;20;23;06;07;00;00 ;            Utánpótlás-nevelési feladatok;2 394,7;;;;2 394,7;0,0
F08;F08.a;20;20;23;06;08;00;00 ;            Fogyatékosok sportjának támogatása;447,0;;;;447,0;0,0
F08;F08.a;20;20;23;06;10;00;00 ;            Nem olimpiai sportágak szakmai támogatása;376,0;;;;376,0;0,0
F08;F08.a;20;20;23;07;00;00;00 ;         Sportteljesítmények elismerése, megbecsülése;140,2;;;;140,2;0,0
F08;F08.a;20;20;23;09;00;00;00 ;         Sportegészségügyi ellátás támogatása;218,4;;18,0;;236,4;0,0
F08;F08.a;20;20;23;23;00;00;00 ;         Szabadidõsport támogatása;477,4;;;;477,4;0,0
F08;F08.a;20;20;23;24;00;00;00 ;         Diák- és hallgatói sport támogatása;410,7;;;;410,7;0,0
F08;F08.a;20;20;23;25;00;00;00 ;         Sport népszerûsítésével összefüggõ kiadások;25,0;;;;25,0;0,0
F08;F08.a;20;20;23;28;00;00;00 ;         Stratégiai és sporttudományi innovációs folyamatok mûködtetése és projektjei;32,7;;;;32,7;0,0
F08;F08.a;20;20;23;29;00;00;00 ;         Sportági fejlesztési koncepciók megvalósításával összefüggõ feladatok támogatása;11 779,4;;;;11 779,4;0,0
F08;F08.a;20;20;23;30;00;00;00 ;         Kiemelt sportegyesületek mûködésének támogatása;1 700,0;;;;1 700,0;0,0
F08;F08.a;20;20;23;31;00;00;00 ;         Sport-táplálkozástudományi intézmény fejlesztése, fenntartása;100,0;;;;100,0;0,0
F08;F08.a;20;20;23;33;00;00;00 ;         Gyulai István Memorial - Atlétikai Magyar Nagydíj támogatása;325,0;;;;325,0;0,0
F08;F08.a;20;20;23;34;00;00;00 ;         2019. évi Maccabi Európa Játékok (EMG 2019.) Budapesten támogatása;300,0;;;;300,0;0,0
F08;F08.a;20;20;24;00;00;00;00 ;      Sportlétesítmények fejlesztése és kezelése;;;;;0,0;0,0
F08;F08.a;20;20;24;11;00;00;00 ;         Sportlétesítmények fejlesztése és fenntartása;;;;;0,0;0,0
F08;F08.a;20;20;24;11;02;00;00 ;            Állami, önkormányzati és egyéb sportlétesítmények fejlesztése, fenntartása;43,0;;55,4;;98,4;0,0
F08;F08.a;20;20;24;11;03;00;00 ;            XIV. Nyári Európai Ifjúsági Olimpiai Fesztiválhoz (EYOF) kapcsolódó fejlesztések;102,0;;1 198,0;;1 300,0;0,0
F08;F08.a;20;20;24;12;00;00;00 ;         Magyar Sport Háza támogatása;208,7;;57,5;;266,2;0,0
F08;F08.a;20;20;25;00;00;00;00 ;      Felújítások központi támogatása, egyéb fejlesztési támogatások;;;;;0,0;0,0
F04;F04.c;20;20;25;15;00;00;00 ;         MOME Campus - Kreatív Innovációs és Tudáspark kialakítása;800,0;;1 480,0;;2 280,0;0,0
F04;F04.c;20;20;26;00;00;00;00 ;      Alapítványok, közalapítványok által ellátott feladatok és általuk fenntartott intézmények támogatása;;;;;0,0;0,0
F04;F04.c;20;20;26;01;00;00;00 ;         Oktatási alapítványok, közalapítványok;;;;;0,0;0,0
F04;F04.c;20;20;26;01;02;00;00 ;            Közalapítvány a Budapesti Német Nyelvû Egyetemért;184,3;;;;184,3;0,0
F04;F04.d;20;20;26;01;14;00;00 ;            Autizmus Alapítvány;30,8;;;;30,8;0,0
F04;F04.d;20;20;26;02;00;00;00 ;         Kulturális alapítványok, közalapítványok;;;;;0,0;0,0
F08;F08.b;20;20;26;02;10;00;00 ;            Egyéb kulturális alapítványok mûködési és programtámogatása;1 296,8;;;;1 296,8;0,0
F08;F08.b;20;20;26;02;12;00;00 ;            Trianon Múzeum Alapítvány (Várpalotai Trianon Múzeum) támogatása;44,0;;;;44,0;0,0
F08;F08.f;20;20;27;00;00;00;00 ;      Nemzeti Pedagógus Kar mûködtetésének támogatása;64,0;;;;64,0;0,0
F08;F08.f;20;20;28;00;00;00;00 ;      Gazdasági társaságok által ellátott feladatok támogatása;;;;;0,0;0,0
F08;F08.b;20;20;28;02;00;00;00 ;         Gazdasági társaságok által ellátott kulturális feladatok támogatása;9 018,9;;;;9 018,9;0,0
F08;F08.b;20;20;28;03;00;00;00 ;         Gazdasági társaságok által ellátott szociális feladatok támogatása;;;;;0,0;0,0
F08;F08.f;20;20;28;03;01;00;00 ;            Fogyatékos Személyek Esélyegyenlõségéért Közhasznú NKft. támogatása;252,2;;;;252,2;0,0
F08;F08.f;20;20;28;03;02;00;00 ;            Pro Rekreatione Közhasznú NKft. támogatása;183,3;;;;183,3;0,0
F04;F04.d;20;20;28;04;00;00;00 ;         Gazdasági társaságok által ellátott köznevelési feladatok támogatása;247,1;;;;247,1;0,0
F04;F04.d;20;20;30;00;00;00;00 ;      Társadalmi, civil és non-profit szervezetek mûködési támogatása;;;;;0,0;0,0
F04;F04.d;20;20;30;23;00;00;00 ;         Kulturális társadalmi, civil és non-profit szervezetek;;;;;0,0;0,0
F08;F08.b;20;20;30;23;02;00;00 ;            Kulturális társadalmi, civil szervezetek, szövetségek, egyesületek támogatása;97,3;;;;97,3;0,0
F08;F08.b;20;20;30;23;03;00;00 ;            Területi Mûvelõdési Intézmények Egyesülete (TEMI) támogatása;450,0;;;;450,0;0,0
F08;F08.b;20;20;30;23;04;00;00 ;            Magyar Írószövetség támogatása;30,0;;;;30,0;0,0
F04;F04.d;20;20;30;23;05;00;00 ;            Tudományos Ismeretterjesztõ Társulat támogatása;22,0;;;;22,0;0,0
F08;F08.b;20;20;30;23;06;00;00 ;            Rákóczi Szövetség támogatása;50,0;;;;50,0;0,0
F08;F08.b;20;20;30;24;00;00;00 ;         Egészségügyi társadalmi, civil és non-profit szervezetek;;;;;0,0;0,0
F08;F08.f;20;20;30;24;01;00;00 ;            Magyar Vöröskereszt támogatása;100,1;;;;100,1;0,0
F08;F08.f;20;20;30;24;02;00;00 ;            Magyar Rákellenes Liga támogatása;30,0;;;;30,0;0,0
F08;F08.f;20;20;30;24;03;00;00 ;            Egészségügyi társadalmi, civil és non-profit szervezetek mûködési támogatása;51,3;;;;51,3;0,0
F08;F08.f;20;20;30;24;04;00;00 ;            Magyar ILCO Szövetség támogatása;30,0;;;;30,0;0,0
F05;F05.e;20;20;30;24;05;00;00 ;            Magyar Gyermekonkológiai Hálózat;20,0;;;;20,0;0,0
F05;F05.e;20;20;30;24;06;00;00 ;            Daganatos Betegek Rehabilitációs Lelki Otthona;20,0;;;;20,0;0,0
F08;F08.f;20;20;30;24;07;00;00 ;            Rákbetegek Országos Szövetsége;20,0;;;;20,0;0,0
F08;F08.f;20;20;30;25;00;00;00 ;         Szociális társadalmi, civil és non-profit szervezetek;;;;;0,0;0,0
F08;F08.f;20;20;30;25;05;00;00 ;"            Fogyatékos személyek érdekvédelmi szervezetei; közösségi, szolidaritási és esélyteremtési programok támogatása";149,5;;;;149,5;0,0
F08;F08.f;20;20;30;25;06;00;00 ;            Értelmi Fogyatékossággal Élõk és Segítõik Országos Érdekvédelmi Szövetsége;143,3;;;;143,3;0,0
F08;F08.f;20;20;30;25;07;00;00 ;            Siketek és Nagyothallók Országos Szövetsége;181,8;;;;181,8;0,0
F08;F08.f;20;20;30;25;08;00;00 ;            Mozgáskorlátozottak Egyesületeinek Országos Szövetsége;176,4;;;;176,4;0,0
F08;F08.f;20;20;30;25;09;00;00 ;            Magyar Vakok és Gyengénlátók Országos Szövetsége;181,8;;;;181,8;0,0
F08;F08.f;20;20;30;25;10;00;00 ;            Magyar Szervátültetettek Országos Sport, Kulturális és Érdekvédelmi Szövetsége;21,0;;;;21,0;0,0
F08;F08.f;20;20;30;25;11;00;00 ;            Autisták Országos Szövetsége;55,1;;;;55,1;0,0
F08;F08.f;20;20;30;25;12;00;00 ;            Siketvakok Országos Egyesülete;22,0;;;;22,0;0,0
F08;F08.f;20;20;30;25;13;00;00 ;            Értelmi Sérülteket Szolgáló Társadalmi Szervezetek és Alapítványok Országos Szövetsége;76,4;;;;76,4;0,0
F08;F08.f;20;20;30;25;21;00;00 ;            Karitatív tevékenységet végzõ szervezetek támogatása;610,5;;;;610,5;0,0
F08;F08.f;20;20;30;25;23;00;00 ;            Dévény Anna Alapítvány;39,6;;;;39,6;0,0
F08;F08.f;20;20;30;25;24;00;00 ;            Kézenfogva Alapítvány;10,0;;;;10,0;0,0
F08;F08.f;20;20;30;25;25;00;00 ;            Pszichiátriai Érdekvédelmi Fórum;10,0;;;;10,0;0,0
F08;F08.f;20;20;30;25;26;00;00 ;            Afázia Egyesület;5,0;;;;5,0;0,0
F08;F08.f;20;20;30;25;27;00;00 ;            Démoszthenész Beszédhibások és Segítõik Országos Érdekvédelmi Egyesülete;5,0;;;;5,0;0,0
F08;F08.f;20;20;30;26;00;00;00 ;         Sport-, társadalmi, civil és non-profit szervezetek;;;;;0,0;0,0
F08;F08.a;20;20;30;26;02;00;00 ;            Magyar Olimpiai Bizottság;372,2;;;;372,2;0,0
F08;F08.a;20;20;30;27;00;00;00 ;         Család- és ifjúságügyi társadalmi, civil és non-profit szervezetek és közösségi programok támogatása;;;;;0,0;0,0
F06;F06.f;20;20;30;27;01;00;00 ;            Esélyteremtési és önkéntes programok, feladatok támogatása;85,0;;;;85,0;0,0
F06;F06.f;20;20;35;00;00;00;00 ;      Hozzájárulás a lakossági energiaköltségekhez;2,0;2,0;;;2,0;2,0
F06;F06.g;20;20;39;00;00;00;00 ;      Szociális intézményi foglalkoztatás támogatása;2 129,0;;;;2 129,0;0,0
F13;F13.b;20;20;46;00;00;00;00 ;      Megváltozott munkaképességûek munkaerõ-piaci integrációját elõsegítõ programok;239,5;;1,9;;241,4;0,0
F13;F13.b;20;20;47;00;00;00;00 ;      Megváltozott munkaképességû munkavállalók foglalkoztatásának támogatása;34 313,5;;;;34 313,5;0,0
F01;F01.b;20;20;48;00;00;00;00 ;      Kincstári díj és pénzügyi tranzakciós illeték;26,3;;;;26,3;0,0
F01;F01.b;20;20;50;00;00;00;00 ;      Kulturális szakmai feladatok támogatása;;;;;0,0;0,0
F08;F08.b;20;20;50;01;00;00;00 ;         Magyar Állami Operaház - Eiffel Bázis;37,2;;3 546,5;;3 583,7;0,0
F08;F08.b;20;20;50;02;00;00;00 ;         Magyar Állami Operaház Andrássy úti épületének felújítása;;;7 000,0;;7 000,0;0,0
F08;F08.b;20;20;50;03;00;00;00 ;         Emlékpont Központ támogatása;22,0;;;;22,0;0,0
F08;F08.b;20;20;50;04;00;00;00 ;         Modern Opera beruházása;;;1 000,0;;1 000,0;0,0
F08;F08.b;20;20;50;07;00;00;00 ;         Liget Budapest projekt elõkészítése és megvalósítása;534,4;;32 097,7;;32 632,1;0,0
