"Fo";"Fofunkcio";"Funkcio";"Fejezet";"Cim";"Alcim";"Jogcim1";"Jogcim2";"Ecs";"Ke";"Nev";"Kiadas";"Bevetel";"Tamogatas";"AHTT";"Oszlop"
FALSE;"F08";"F08a";"FJ20";20;23;6;4;0;0;"Doppingellenes tevékenység sportszakmai feladatai";187,7;;187,7;298291;4
FALSE;"F08";"F08a";"FJ20";20;23;6;7;0;0;"Utánpótlás-nevelési feladatok";1994,7;;1994,7;250078;4
FALSE;"F08";"F08a";"FJ20";20;23;6;8;0;0;"Fogyatékosok sportjának támogatása";447;;447;303024;4
FALSE;"F08";"F08a";"FJ20";20;23;6;10;0;0;"Nem olimpiai sportágak szakmai támogatása";376;;376;343395;4
FALSE;"F08";"F08a";"FJ20";20;23;7;0;0;0;"Sportteljesítmények elismerése, megbecsülése";2140,2;;2140,2;241889;3
FALSE;"F08";"F08a";"FJ20";20;23;9;0;0;0;"Sportegészségügyi ellátás támogatása";265,4;;265,4;298280;3
FALSE;"F08";"F08a";"FJ20";20;23;23;0;0;0;"Szabadidősport támogatása";477,4;;477,4;219833;3
FALSE;"F08";"F08a";"FJ20";20;23;24;0;0;0;"Diák- és hallgatói sport támogatása";410,7;;410,7;298302;3
FALSE;"F08";"F08a";"FJ20";20;23;25;0;0;0;"Sport népszerűsítésével összefüggő kiadások";22;;22;277112;3
FALSE;"F08";"F08a";"FJ20";20;23;28;0;0;0;"Stratégiai és sporttudományi innovációs folyamatok működtetése és projektjei";32,7;;32,7;277156;3
FALSE;"F08";"F08a";"FJ20";20;23;29;0;0;0;"Sportági fejlesztési koncepciók megvalósításával összefüggő feladatok támogatása";10979,4;;10979,4;340640;3
FALSE;"F08";"F08a";"FJ20";20;23;30;0;0;0;"Kiemelt sportegyesületek működésének támogatása";1700;;1700;348806;3
FALSE;"F08";"F08a";"FJ20";20;24;0;0;0;0;"Sportlétesítmények fejlesztése és kezelése";;;;250123;2
FALSE;"F08";"F08a";"FJ20";20;24;11;0;0;0;"Sportlétesítmények fejlesztése és fenntartása";;;;301635;3
FALSE;"F08";"F08a";"FJ20";20;24;11;2;0;0;"Állami, önkormányzati és egyéb sportlétesítmények fejlesztése, fenntartása";111,1;;111,1;277145;4
FALSE;"F08";"F08a";"FJ20";20;24;11;3;0;0;"XIV. Nyári Európai Ifjúsági Olimpiai Fesztiválhoz (EYOF) kapcsolódó fejlesztések";3200;;3200;334751;4
FALSE;"F08";"F08a";"FJ20";20;24;12;0;0;0;"Magyar Sport Háza támogatása";266,2;;266,2;250145;3
FALSE;"F08";"F08a";"FJ20";20;24;18;0;0;0;"A 16 kiemelt sportág sportlétesítmény-fejlesztésének támogatása";4020,6;;4020,6;343862;3
FALSE;"F08";"F08a";"FJ20";20;24;36;0;0;0;"Kiemelt sportegyesületek sportlétesítmény-fejlesztéseinek, fenntartásának támogatása";;;;348773;3
FALSE;"F08";"F08a";"FJ20";20;24;36;1;0;0;"Kiemelt sportegyesületek sportlétesítmény-fejlesztéseinek támogatása";4488,1;;4488,1;351717;4
FALSE;"F08";"F08a";"FJ20";20;24;36;2;0;0;"Kiemelt sportegyesületek vagyonkezelésében lévő állami sportlétesítmények üzemeltetésének támogatása";1888,6;;1888,6;351728;4
FALSE;"F16";"F16";"FJ20";20;25;0;0;0;0;"Felújítások központi támogatása, egyéb fejlesztési támogatások";;;;338339;2
FALSE;"F04";"F04c";"FJ20";20;25;15;0;0;0;"MOME Campus - Kreatív Innovációs és Tudáspark kialakítása";2280;;2280;343406;3
FALSE;"F08";"F08f";"FJ20";20;25;19;0;0;0;"Győri Evangélikus Egyházközség Insula Lutherana fejlesztése";3230;;3230;343806;3
FALSE;"F04";"F04d";"FJ20";20;26;0;0;0;0;"Alapítványok, közalapítványok által ellátott feladatok és általuk fenntartott intézmények támogatása";;;;6156;2
FALSE;"F04";"F04d";"FJ20";20;26;1;0;0;0;"Oktatási alapítványok, közalapítványok";;;;271434;3
FALSE;"F04";"F04c";"FJ20";20;26;1;2;0;0;"Közalapítvány a Budapesti Német Nyelvű Egyetemért";184,3;;184,3;295357;4
FALSE;"F04";"F04d";"FJ20";20;26;1;14;0;0;"Autizmus Alapítvány";30,8;;30,8;295479;4
FALSE;"F04";"F04d";"FJ20";20;26;1;19;0;0;"Határon túli magyar felsőoktatási intézmények támogatása";300;;300;295657;4
FALSE;"F08";"F08b";"FJ20";20;26;2;0;0;0;"Kulturális alapítványok, közalapítványok";;;;270234;3
FALSE;"F08";"F08b";"FJ20";20;26;2;10;0;0;"Egyéb kulturális alapítványok működési és programtámogatása";1296,8;;1296,8;271445;4
FALSE;"F08";"F08b";"FJ20";20;26;2;12;0;0;"Trianon Múzeum Alapítvány (Várpalotai Trianon Múzeum) támogatása";44;;44;297468;4
FALSE;"F08";"F08f";"FJ20";20;27;0;0;0;0;"Nemzeti Pedagógus Kar működtetésének támogatása";44;;44;343417;2
FALSE;"F08";"F08b";"FJ20";20;28;0;0;0;0;"Gazdasági társaságok által ellátott feladatok támogatása";;;;264178;2
FALSE;"F08";"F08b";"FJ20";20;28;2;0;0;0;"Gazdasági társaságok által ellátott kulturális feladatok támogatása";7989,9;;7989,9;295202;3
FALSE;"F06";"F06f";"FJ20";20;28;3;0;0;0;"Gazdasági társaságok által ellátott szociális feladatok támogatása";;;;303068;3
FALSE;"F08";"F08f";"FJ20";20;28;3;1;0;0;"Fogyatékos Személyek Esélyegyenlőségéért Közhasznú NKft. támogatása";249,7;;249,7;348940;4
FALSE;"F08";"F08f";"FJ20";20;28;3;2;0;0;"Pro Rekreatione Közhasznú NKft. támogatása";133,3;;133,3;348939;4
FALSE;"F04";"F04d";"FJ20";20;28;4;0;0;0;"Gazdasági társaságok által ellátott köznevelési feladatok támogatása";608,5;;608,5;343428;3
FALSE;"F08";"F08f";"FJ20";20;30;0;0;0;0;"Társadalmi, civil és non-profit szervezetek működési támogatása";;;;15877;2
FALSE;"F16";"F16";"FJ20";20;30;23;0;0;0;"Kulturális társadalmi, civil és non-profit szervezetek";;;;295268;3
FALSE;"F08";"F08b";"FJ20";20;30;23;2;0;0;"Kulturális társadalmi, civil szervezetek, szövetségek, egyesületek támogatása";97,3;;97,3;271490;4
FALSE;"F08";"F08b";"FJ20";20;30;23;3;0;0;"Területi Művelődési Intézmények Egyesülete (TEMI) támogatása";450;;450;18746;4
FALSE;"F08";"F08b";"FJ20";20;30;23;4;0;0;"Magyar Írószövetség támogatása";30;;30;331617;4
FALSE;"F04";"F04d";"FJ20";20;30;23;5;0;0;"Tudományos Ismeretterjesztő Társulat támogatása";22;;22;343440;4
FALSE;"F08";"F08b";"FJ20";20;30;23;6;0;0;"Rákóczi Szövetség támogatása";50;;50;351762;4
FALSE;"F16";"F16";"FJ20";20;30;24;0;0;0;"Egészségügyi társadalmi, civil és non-profit szervezetek";;;;295302;3
FALSE;"F08";"F08f";"FJ20";20;30;24;1;0;0;"Magyar Vöröskereszt támogatása";100,1;;100,1;329;4
FALSE;"F08";"F08f";"FJ20";20;30;24;2;0;0;"Magyar Rákellenes Liga támogatása";30;;30;253189;4
FALSE;"F08";"F08f";"FJ20";20;30;24;3;0;0;"Egészségügyi társadalmi, civil és non-profit szervezetek működési támogatása";51,3;;51,3;303079;4
FALSE;"F08";"F08f";"FJ20";20;30;24;4;0;0;"Magyar ILCO Szövetség támogatása";30;;30;253178;4
FALSE;"F05";"F05e";"FJ20";20;30;24;5;0;0;"Magyar Gyermekonkológiai Hálózat";20;;20;331139;4
FALSE;"F05";"F05e";"FJ20";20;30;24;6;0;0;"Daganatos Betegek Rehabilitációs Lelki Otthona";20;;20;331939;4
FALSE;"F08";"F08f";"FJ20";20;30;24;7;0;0;"Rákbetegek Országos Szövetsége";20;;20;247223;4
FALSE;"F16";"F16";"FJ20";20;30;25;0;0;0;"Szociális társadalmi, civil és non-profit szervezetek";;;;295313;3
FALSE;"F08";"F08f";"FJ20";20;30;25;5;0;0;"Fogyatékos személyek érdekvédelmi szervezetei";;149,5;;149,5;4
FALSE;"F08";"F08f";"FJ20";20;30;25;6;0;0;"Értelmi Fogyatékossággal Élők és Segítőik Országos Érdekvédelmi Szövetsége";143,3;;143,3;330;4
FALSE;"F08";"F08f";"FJ20";20;30;25;7;0;0;"Siketek és Nagyothallók Országos Szövetsége";181,8;;181,8;245545;4
FALSE;"F08";"F08f";"FJ20";20;30;25;8;0;0;"Mozgáskorlátozottak Egyesületeinek Országos Szövetsége";176,4;;176,4;352;4
FALSE;"F08";"F08f";"FJ20";20;30;25;9;0;0;"Magyar Vakok és Gyengénlátók Országos Szövetsége";181,8;;181,8;363;4
FALSE;"F08";"F08f";"FJ20";20;30;25;10;0;0;"Magyar Szervátültetettek Országos Sport, Kulturális és Érdekvédelmi Szövetsége";21;;21;225322;4
FALSE;"F08";"F08f";"FJ20";20;30;25;11;0;0;"Autisták Országos Szövetsége";55,1;;55,1;279167;4
FALSE;"F08";"F08f";"FJ20";20;30;25;12;0;0;"Siketvakok Országos Egyesülete";22;;22;298335;4
FALSE;"F08";"F08f";"FJ20";20;30;25;13;0;0;"Értelmi Sérülteket Szolgáló Társadalmi Szervezetek és Alapítványok Országos Szövetsége";56,4;;56,4;298346;4
FALSE;"F08";"F08f";"FJ20";20;30;25;21;0;0;"Karitatív tevékenységet végző szervezetek támogatása";610,5;;610,5;303091;4
FALSE;"F08";"F08f";"FJ20";20;30;25;23;0;0;"Dévény Anna Alapítvány";39,6;;39,6;245634;4
FALSE;"F08";"F08f";"FJ20";20;30;25;24;0;0;"Kézenfogva Alapítvány";10;;10;197403;4
FALSE;"F08";"F08f";"FJ20";20;30;25;25;0;0;"Pszichiátriai Érdekvédelmi Fórum";10;;10;348906;4
FALSE;"F08";"F08f";"FJ20";20;30;25;26;0;0;"Afázia Egyesület";5;;5;348917;4
FALSE;"F08";"F08f";"FJ20";20;30;25;27;0;0;"Démoszthenész Beszédhibások és Segítőik Országos Érdekvédelmi Egyesülete";5;;5;348928;4
FALSE;"F16";"F16";"FJ20";20;30;26;0;0;0;"Sport-, társadalmi, civil és non-profit szervezetek";;;;295324;3
FALSE;"F08";"F08a";"FJ20";20;30;26;2;0;0;"Magyar Olimpiai Bizottság";372,2;;372,2;264667;4
FALSE;"F16";"F16";"FJ20";20;30;27;0;0;0;"Család- és ifjúságügyi társadalmi, civil és non-profit szervezetek és közösségi programok támogatása";;;;351739;3
FALSE;"F06";"F06f";"FJ20";20;30;27;1;0;0;"Esélyteremtési és önkéntes programok, feladatok támogatása";85;;85;351740;4
FALSE;"F06";"F06f";"FJ20";20;35;0;0;0;0;"Hozzájárulás a lakossági energiaköltségekhez";2;2;;249545;2
FALSE;"F06";"F06g";"FJ20";20;39;0;0;0;0;"Szociális intézményi foglalkoztatás támogatása";2129;;2129;265967;2
FALSE;"F13";"F13b";"FJ20";20;46;0;0;0;0;"Megváltozott munkaképességűek munkaerő-piaci integrációját elősegítő programok";180;;180;264912;2
FALSE;"F13";"F13b";"FJ20";20;47;0;0;0;0;"Megváltozott munkaképességű munkavállalók foglalkoztatásának támogatása";34313,5;;34313,5;264923;2
FALSE;"F01";"F01b";"FJ20";20;48;0;0;0;0;"Kincstári díj és pénzügyi tranzakciós illeték";26,3;;26,3;343451;2
FALSE;"F16";"F16";"FJ20";20;50;0;0;0;0;"Kulturális szakmai feladatok támogatása";;;;295224;2
FALSE;"F08";"F08b";"FJ20";20;50;1;0;0;0;"Magyar Állami Operaház - Eiffel Bázis";4000;;4000;351751;3
FALSE;"F08";"F08b";"FJ20";20;50;3;0;0;0;"Emlékpont Központ támogatása";22;;22;300924;3
FALSE;"F08";"F08b";"FJ20";20;50;7;0;0;0;"Liget Budapest projekt előkészítése és megvalósítása";12834,4;;12834,4;344740;3
FALSE;"F08";"F08b";"FJ20";20;50;8;0;0;0;"A Fővárosi Nagycirkusz elhelyezése és kialakítása";3500;;3500;353762;3
FALSE;"F08";"F08b";"FJ20";20;50;9;0;0;0;"A Budai Vigadó felújításának támogatása";2478,5;;2478,5;354862;3
FALSE;"F01";"F01a";"FJ20";20;51;0;0;0;0;"Fejezeti általános tartalék";1020,5;;1020,5;296435;2
FALSE;"F08";"F08f";"FJ20";20;54;0;0;0;0;"Nemzeti Együttműködési Alap";4896,4;;4896,4;332995;2
FALSE;"F08";"F08d";"FJ20";20;55;0;0;0;0;"Egyházi célú központi költségvetési hozzájárulások";;;;218814;2
FALSE;"F08";"F08b";"FJ20";20;55;1;0;0;0;"Egyházi kulturális tevékenységek támogatása (közgyűjtemények, közművelődési intézmények, kulturális programok)";;;;6046;3
FALSE;"F08";"F08b";"FJ20";20;55;1;1;0;0;"Egyházi közgyűjtemények és közművelődési intézmények támogatása";2891,5;;2891,5;298124;4
FALSE;"F08";"F08d";"FJ20";20;55;2;0;0;0;"Egyházi hit- és egyéb oktatási tevékenység támogatása";;;;221269;3
FALSE;"F08";"F08d";"FJ20";20;55;2;1;0;0;"Hittanoktatás támogatása";3100;;3100;298146;4
FALSE;"F08";"F08d";"FJ20";20;55;3;0;0;0;"Egyházi alapintézmény-működés, SZJA rendelkezés és kiegészítése";8844;;8844;6057;3
FALSE;"F08";"F08d";"FJ20";20;55;4;0;0;0;"Átadásra nem került ingatlanok utáni járadék";17580;;17580;208602;3
FALSE;"F08";"F08d";"FJ20";20;55;5;0;0;0;"Kistelepülési és szórvány egyházi támogatások";;;;240156;3
FALSE;"F08";"F08d";"FJ20";20;55;5;1;0;0;"Az 5000 lakosnál kisebb településeken szolgálatot teljesítő egyházi személyek jövedelempótléka - Bevett egyházak";1930;;1930;261290;4
FALSE;"F08";"F08d";"FJ20";20;55;5;4;0;0;"Külhonban szolgálatot teljesítő egyházi személyek jövedelempótléka - Határon túli egyház és annak belső egyházi jogi személye";420;;420;343462;4
FALSE;"F08";"F08d";"FJ20";20;55;7;0;0;0;"Egyházi épített örökség védelme és egyéb beruházások";1400;;1400;263212;3
FALSE;"F08";"F08d";"FJ20";20;55;9;0;0;0;"Egyházi közösségi célú programok és beruházások támogatása";650;;650;335740;3
FALSE;"F08";"F08d";"FJ20";20;55;10;0;0;0;"Lakitelek Népfőiskola épületeinek rekonstrukciója és fejlesztése";2623;;2623;338517;3
FALSE;"F08";"F08d";"FJ20";20;55;11;0;0;0;"A debreceni református oktatási-nevelési intézményrendszer infrastrukturális fejlesztése";2400;;2400;340628;3
FALSE;"F08";"F08d";"FJ20";20;55;12;0;0;0;"Vallási tevékenységet végző szervezetek támogatása";121,2;;121,2;343473;3
FALSE;"F04";"F04d";"FJ20";20;55;13;0;0;0;"Határon túli egyházi intézmények fejlesztésének támogatása";300;;300;343773;3
FALSE;"F08";"F08d";"FJ20";20;55;14;0;0;0;"Egyházak hitéleti támogatásának kiegészítése";1720;;1720;346673;3
FALSE;"F08";"F08d";"FJ20";20;55;21;0;0;0;"Egyházi személyek eszközellátásának támogatása";200;;200;348517;3
FALSE;"F08";"F08d";"FJ20";20;55;22;0;0;0;"Reformáció Emlékbizottság programjainak támogatása";550;;550;347284;3
FALSE;"F08";"F08f";"FJ20";20;56;0;0;0;0;"Nemzetiségi támogatások";1459,4;;1459,4;243678;2
FALSE;"F01";"F01a";"FJ20";20;57;0;0;0;0;"Országos nemzetiségi önkormányzatok és média támogatása";;;;19183;2
FALSE;"F01";"F01a";"FJ20";20;57;1;0;0;0;"Bolgár Országos Önkormányzat és Média";55,2;;55,2;19194;3
FALSE;"F01";"F01a";"FJ20";20;57;2;0;0;0;"Magyarországi Görögök Országos Önkormányzata és Média";62,9;;62,9;19215;3
FALSE;"F01";"F01a";"FJ20";20;57;3;0;0;0;"Országos Horvát Önkormányzat és Média";178;;178;19226;3
FALSE;"F01";"F01a";"FJ20";20;57;4;0;0;0;"Magyarországi Németek Országos Önkormányzata és Média";256,9;;256,9;19248;3
FALSE;"F01";"F01a";"FJ20";20;57;5;0;0;0;"Magyarországi Románok Országos Önkormányzata és Média";107,5;;107,5;19260;3
FALSE;"F01";"F01a";"FJ20";20;57;6;0;0;0;"Országos Roma Önkormányzat és Média";361,2;;361,2;19204;3
FALSE;"F01";"F01a";"FJ20";20;57;7;0;0;0;"Országos Lengyel Önkormányzat és Média";72;;72;19237;3
FALSE;"F01";"F01a";"FJ20";20;57;8;0;0;0;"Országos Örmény Önkormányzat és Média";52,5;;52,5;19259;3
FALSE;"F01";"F01a";"FJ20";20;57;9;0;0;0;"Országos Szlovák Önkormányzat és Média";151;;151;19282;3
FALSE;"F01";"F01a";"FJ20";20;57;10;0;0;0;"Országos Szlovén Önkormányzat és Média";80;;80;19293;3
FALSE;"F01";"F01a";"FJ20";20;57;11;0;0;0;"Szerb Országos Önkormányzat és Média";100,7;;100,7;19271;3
FALSE;"F01";"F01a";"FJ20";20;57;12;0;0;0;"Országos Ruszin Önkormányzat és Média";59,6;;59,6;223339;3
FALSE;"F01";"F01a";"FJ20";20;57;13;0;0;0;"Ukrán Országos Önkormányzat és Média";62,2;;62,2;223340;3
FALSE;"F01";"F01a";"FJ20";20;58;0;0;0;0;"Országos nemzetiségi önkormányzatok által fenntartott intézmények támogatása";;;;267301;2
FALSE;"F01";"F01a";"FJ20";20;58;1;0;0;0;"Bolgár Országos Önkormányzat által fenntartott intézmények támogatása";50,8;;50,8;267312;3
FALSE;"F01";"F01a";"FJ20";20;58;2;0;0;0;"Magyarországi Görögök Országos Önkormányzata által fenntartott intézmények támogatása";19,5;;19,5;267323;3
FALSE;"F01";"F01a";"FJ20";20;58;3;0;0;0;"Országos Horvát Önkormányzat által fenntartott intézmények támogatása";104,4;;104,4;267334;3
FALSE;"F01";"F01a";"FJ20";20;58;4;0;0;0;"Magyarországi Németek Országos Önkormányzata által fenntartott intézmények támogatása";178;;178;267345;3
FALSE;"F01";"F01a";"FJ20";20;58;5;0;0;0;"Magyarországi Románok Országos Önkormányzata által fenntartott intézmények támogatása";40,8;;40,8;267356;3
FALSE;"F01";"F01a";"FJ20";20;58;6;0;0;0;"Országos Roma Önkormányzat által fenntartott intézmények támogatása";165,9;;165,9;267367;3
FALSE;"F01";"F01a";"FJ20";20;58;7;0;0;0;"Országos Lengyel Önkormányzat által fenntartott intézmények támogatása";30,8;;30,8;267378;3
FALSE;"F01";"F01a";"FJ20";20;58;8;0;0;0;"Országos Örmény Önkormányzat által fenntartott intézmények támogatása";27;;27;279034;3
FALSE;"F01";"F01a";"FJ20";20;58;9;0;0;0;"Országos Szlovák Önkormányzat által fenntartott intézmények támogatása";159,5;;159,5;267389;3
FALSE;"F01";"F01a";"FJ20";20;58;10;0;0;0;"Országos Szlovén Önkormányzat által fenntartott intézmények támogatása";58,4;;58,4;267390;3
FALSE;"F01";"F01a";"FJ20";20;58;11;0;0;0;"Szerb Országos Önkormányzat által fenntartott intézmények támogatása";69,2;;69,2;267401;3
FALSE;"F01";"F01a";"FJ20";20;58;12;0;0;0;"Országos Ruszin Önkormányzat által fenntartott intézmények támogatása";13,5;;13,5;267412;3
FALSE;"F01";"F01a";"FJ20";20;58;13;0;0;0;"Ukrán Országos Önkormányzat által fenntartott intézmények támogatása";14,5;;14,5;279045;3
FALSE;"F16";"F16";"FJ20";20;59;0;0;0;0;"Társadalmi felzárkózást segítő programok";;;;334828;2
FALSE;"F08";"F08b";"FJ20";20;59;4;0;0;0;"Roma kultúra támogatása";52,3;;52,3;331673;3
FALSE;"F06";"F06g";"FJ20";20;59;5;0;0;0;"Társadalmi, gazdasági, területi hátránykiegyenlítést elősegítő programok, szakkollégiumok";436,5;;436,5;331195;3
FALSE;"F06";"F06g";"FJ20";20;59;6;0;0;0;"Felzárkózás-politika koordinációja";29,7;;29,7;331206;3
FALSE;"F04";"F04d";"FJ20";20;59;7;0;0;0;"Roma ösztöndíj programok";1048,9;;1048,9;297335;3
FALSE;"F04";"F04d";"FJ20";20;59;10;0;0;0;"Multifunkcionális Nemzetiségi - Roma Módszertani, Oktatási és Kulturális Központ";79,2;;79,2;351973;3
FALSE;"F08";"F08f";"FJ20";20;60;0;0;0;0;"Nemzetiségi intézmények támogatása beruházásra, felújításra, pályázati önrészre";882,4;;882,4;349406;2
FALSE;"F01";"F01a";"FJ20";20;63;0;0;0;0;"Fejezeti stabilitási tartalék";13797,9;;13797,9;352195;2
FALSE;"F16";"F16";"FJ20";21;0;0;0;0;0;"Nemzeti Család- és Szociálpolitikai Alap";;;;329795;1
FALSE;"F16";"F16";"FJ20";21;1;0;0;0;0;"Családi támogatások";;;;235479;2
FALSE;"F06";"F06e";"FJ20";21;1;1;0;0;0;"Családi pótlék";319720,5;;;3539;3
FALSE;"F06";"F06a";"FJ20";21;1;2;0;0;0;"Anyasági támogatás";5047;;;18911;3
FALSE;"F06";"F06e";"FJ20";21;1;3;0;0;0;"Gyermekgondozási segély";63564,3;;;11462;3
FALSE;"F06";"F06e";"FJ20";21;1;4;0;0;0;"Gyermeknevelési támogatás";12429,7;;;226099;3
FALSE;"F06";"F06f";"FJ20";21;1;5;0;0;0;"Gyermekek születésével kapcsolatos szabadság megtérítése";1303,9;;;245623;3
FALSE;"F06";"F06f";"FJ20";21;1;6;0;0;0;"Életkezdési támogatás";5189,9;;;267434;3
FALSE;"F06";"F06f";"FJ20";21;1;7;0;0;0;"Pénzbeli és természetbeni gyermekvédelmi támogatások";6078,9;;;265990;3
FALSE;"F06";"F06f";"FJ20";21;1;8;0;0;0;"Gyermektartásdíjak megelőlegezése";1630,8;;;329851;3
FALSE;"F16";"F16";"FJ20";21;2;0;0;0;0;"Korhatár alatti ellátások";;;;329806;2
FALSE;"F06";"F06f";"FJ20";21;2;1;0;0;0;"Szolgálati járandóság";79502,6;;;329817;3
FALSE;"F06";"F06f";"FJ20";21;2;2;0;0;0;"Korhatár előtti ellátás, balettművészeti életjáradék";33415,2;;;329839;3
FALSE;"F16";"F16";"FJ20";21;3;0;0;0;0;"Jövedelempótló és jövedelemkiegészítő szociális támogatások";;;;30537;2
FALSE;"F06";"F06f";"FJ20";21;3;1;0;0;0;"Átmeneti bányászjáradék, szénjárandóság kiegészítése és kereset-kiegészítése";9241,9;;;3595;3
FALSE;"F06";"F06f";"FJ20";21;3;2;0;0;0;"Mezőgazdasági járadék";2223,1;;;16939;3
FALSE;"F06";"F06f";"FJ20";21;3;3;0;0;0;"Fogyatékossági támogatás és a vakok személyi járadéka";34419,4;;;11374;3
FALSE;"F06";"F06f";"FJ20";21;3;4;0;0;0;"Politikai rehabilitációs és más nyugdíj-kiegészítések";13387,5;;;3584;3
FALSE;"F06";"F06f";"FJ20";21;3;5;0;0;0;"Házastársi pótlék";2895,4;;;3616;3
FALSE;"F06";"F06f";"FJ20";21;3;6;0;0;0;"Egyéb támogatások (Cukorbetegek támogatása, Lakbértámogatás)";42;;;243878;3
FALSE;"F06";"F06f";"FJ20";21;3;7;0;0;0;"Megváltozott munkaképességűek kereset-kiegészítése";331,3;;;30614;3
FALSE;"F06";"F06f";"FJ20";21;3;8;0;0;0;"Járási szociális feladatok ellátása";70587,4;;;348562;3
FALSE;"F16";"F16";"FJ20";21;4;0;0;0;0;"Különféle jogcímen adott térítések";;;;30559;2
FALSE;"F06";"F06c";"FJ20";21;4;1;0;0;0;"Közgyógyellátás";15889,7;;;30560;3
FALSE;"F05";"F05e";"FJ20";21;4;2;0;0;0;"Egészségügyi feladatok ellátásával kapcsolatos hozzájárulás";5400;;;30571;3
FALSE;"F06";"F06c";"FJ20";21;4;4;0;0;0;"Folyósított ellátások utáni térítés";1747,5;;;30603;3
FALSE;"F01";"F01a";"FJ20";22;0;0;0;0;0;"Települési és területi nemzetiségi önkormányzatok támogatása";3137;;;285012;1
FALSE;"F01";"F01a";"FJ20";26;0;0;0;0;0;"Gyógyszertári tulajdoni hányad állami elővásárlás kiadása";250;;;343628;1
FALSE;"F01";"F01a";"FJ20";27;0;0;0;0;0;"Gyógyszertári tulajdoni hányad értékesítéséből származó bevétel";;1;;343673;1
FALSE;"F01";"F01b";"FJ20";28;0;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos bevételek és kiadások";;;;349395;1
FALSE;"F01";"F01b";"FJ20";28;1;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos bevételek";;;;349173;2
FALSE;"F01";"F01b";"FJ20";28;1;1;0;0;0;"Az Állami Egészségügyi Ellátó Központ tulajdonosi joggyakorlásával kapcsolatos bevételek";;;;348528;3
FALSE;"F01";"F01b";"FJ20";28;1;1;1;0;0;"Ingatlanvagyon értékesítéséből befolyó bevételek";;2;;348539;4
FALSE;"F01";"F01b";"FJ20";28;1;1;2;0;0;"Egyéb vagyonnal kapcsolatos bevételek";;2;;348540;4
FALSE;"F01";"F01b";"FJ20";28;2;0;0;0;0;"Tulajdonosi joggyakorlással kapcsolatos kiadások";;;;349484;2
FALSE;"F01";"F01b";"FJ20";28;2;1;0;0;0;"Az Állami Egészségügyi Ellátó Központ tulajdonosi joggyakorlásával kapcsolatos kiadások";;;;349473;3
FALSE;"F01";"F01b";"FJ20";28;2;1;1;0;0;"Ingatlanok fenntartásával járó kiadások";1;;;349495;4
FALSE;"F01";"F01b";"FJ20";28;2;1;2;0;0;"Az Állami Egészségügyi Ellátó Központ rábízott vagyonába tartozó társaságok tőkeemelése";1;;;349506;4
FALSE;"F01";"F01b";"FJ20";28;2;1;3;0;0;"Az Állami Egészségügyi Ellátó Központ rábízott vagyonába tartozó társaságokhoz kapcsolódó egyéb kiadások";1;;;349517;4
FALSE;"F16";"F16";"FJ30";0;0;0;0;0;0;"XXX. GAZDASÁGI VERSENYHIVATAL";;;;7054;0
FALSE;"F01";"F01b";"FJ30";1;0;0;0;0;0;"Gazdasági Versenyhivatal igazgatása";;49,6;2108,5;7065;1
FALSE;"F01";"F01b";"FJ30";1;0;0;0;1;0;"Működési költségvetés";;;;7065;2
